UserId:ItemId,Rating
33ce7ee122:34cb28c370,4
eab9e065e5:34cb28c370,4
f785763291:34cb28c370,4
5f8185d75d:34cb28c370,4
0eeef87507:1dfcdde662,4
cc5199f2f7:7724ef1f69,5
82ae2469c6:bc3b9136bc,4
afced32639:89138b3fef,4
cea1eee489:89138b3fef,4
2bb8f34435:ee46c55ce9,4
355c1965c6:47fbb47c3e,5
ee96e33972:47fbb47c3e,5
ad9b954e7d:47fbb47c3e,5
08094b7c2e:d9c70d1ac6,5
6d7faa7b56:d9c70d1ac6,5
e89adb845b:972e7ee0b6,5
678dab68a5:972e7ee0b6,5
8952fbc06b:972e7ee0b6,5
d024341d3b:565cf650b0,5
a463ad7c2e:751afdc39b,5
16f1eee90f:751afdc39b,5
2ac929c26f:751afdc39b,5
18e8d8d43c:e9440489d3,5
87b2ec63e1:26d30a08c5,3
f35698f27c:26d30a08c5,3
5f7978e83a:5e83d4a0b7,4
c032d35dbb:26d30a08c5,3
8e5c639a87:eb98bae7af,4
c0a8373027:a13b02f7c3,5
6e1fd87e63:c1c4ae27c3,4
891382c830:a13b02f7c3,5
e1f9b71896:a13b02f7c3,5
400223b755:d41a4e4da8,4
4c7ff10720:d41a4e4da8,4
2234de8d67:546759892e,5
bcc676609e:546759892e,5
0a41bf5da7:546759892e,5
21652fd957:008b7b011c,5
9ddbfe25f8:5e457c2085,5
bc2279b81d:5e457c2085,5
096ae30da5:5e457c2085,5
931388028d:5e457c2085,5
2b3d167a17:5e457c2085,5
7235786b8d:5e457c2085,5
4f0563e0bb:330aa062c7,4
4b231b0598:a2c86e7468,4
4727387d16:a2c86e7468,4
966647bebb:aceb777ebd,5
6e1fd87e63:aceb777ebd,5
398e8bc25f:57849301c6,4
ded3746396:57849301c6,4
1aff1789e4:57849301c6,4
296df466ee:57849301c6,4
a633d03ee2:cdcec4838e,5
5cfa210a0f:cdcec4838e,5
4bd6f61461:cdcec4838e,5
0abaa2e984:cdcec4838e,5
1b250e51a2:cdcec4838e,5
28828e9f25:16330c5624,4
c3d6bde8d8:16330c5624,4
838e23bb03:16330c5624,4
dc0f931de3:16330c5624,4
5da037069c:16330c5624,4
d540cf6848:2ca54470a2,4
3adfe81e56:f0ebb92675,4
2398a3e27f:f0ebb92675,4
4f392a0971:f0ebb92675,4
942749c0c7:f0ebb92675,4
100940ccba:f0ebb92675,4
d1664ac0e5:f0ebb92675,4
4be56a9594:f0ebb92675,4
ae3257080b:f0ebb92675,4
a8dbb709a5:f0ebb92675,4
bcb2d19497:d9ec7ed142,5
851d603e31:d9ec7ed142,5
f03aa32f8e:d3e354ee2b,4
bb4ba16881:d3e354ee2b,4
0b32ae8e43:aab88ae533,5
6700846e95:aab88ae533,5
1c060ae707:aab88ae533,5
dfe7f12ec2:aab88ae533,5
3c89cb966b:aab88ae533,5
a13a53f4d5:aab88ae533,5
4c4386636e:aab88ae533,5
b321ac937d:aab88ae533,5
12713ca3f1:aab88ae533,5
d6bd460efd:6d37da671e,4
da787358cf:6d37da671e,4
ec45156bd3:7a0bd51366,4
ba65ad117b:dea3adfa34,5
5a46b76f0b:dea3adfa34,5
8e3a8a2bef:dea3adfa34,5
38fdd2db62:ef9cfd0d1c,4
88fecf8db0:ef9cfd0d1c,4
803217abb1:185a12e494,5
118ca3c667:185a12e494,5
c873665b79:ddf717ec75,5
217e5ffabb:185a12e494,5
6907a4675c:185a12e494,5
9860becdf9:185a12e494,5
77f1e582b8:185a12e494,5
d885562a71:185a12e494,5
9e0f9c923d:185a12e494,5
f58828c635:3a6a459c93,5
6440416c7a:3a6a459c93,5
7debc49244:3a6a459c93,5
53bdc48070:3a6a459c93,5
dfe07192b1:1774c14e11,4
f28b3a918a:a4cda62033,5
c4668916d5:aa6b19dc05,4
564544570b:0b7d6a161e,4
a949117d65:0b7d6a161e,4
456d542d96:0b7d6a161e,4
c0a8cffd4f:0b7d6a161e,4
5a314e477b:0b7d6a161e,4
65863a333e:b03c96ae95,4
ea4a640ee8:b03c96ae95,4
4a462b00a3:b03c96ae95,4
df1925cabe:8be0f9bdd2,5
52f832378c:8be0f9bdd2,5
c7abc90288:8be0f9bdd2,5
026bbdda8f:8be0f9bdd2,5
2dd00f4732:a4a2208915,4
81ea9ed40d:a4a2208915,4
c58fdd36e9:a4a2208915,4
a2cfbe2fdf:a4a2208915,4
b1dc9e599c:a4a2208915,4
a42cfbf563:ef52726391,4
b0cb992b8c:150f61ba17,4
81aa308e9a:150f61ba17,4
c33371937e:150f61ba17,4
e2b8aa5153:150f61ba17,4
6de64cd2f4:150f61ba17,4
e575a406be:150f61ba17,4
b51e345632:150f61ba17,4
6f063124cf:150f61ba17,4
0e822f21e6:150f61ba17,4
f79ba71507:150f61ba17,4
15ca9f7d93:150f61ba17,4
e226c1587a:150f61ba17,4
eed0f2241f:150f61ba17,4
91819bc4d1:150f61ba17,4
6cf52212c0:150f61ba17,4
1c45fd2cab:150f61ba17,4
60848b9674:150f61ba17,4
092ed48aee:150f61ba17,4
b993a0057f:150f61ba17,4
a31d02ff77:150f61ba17,4
0fc259888c:150f61ba17,4
31cb01e219:150f61ba17,4
5623a5aedc:150f61ba17,4
e2a1b7411e:150f61ba17,4
3e32ed9418:150f61ba17,4
2e2d4de7c4:150f61ba17,4
b30b01fb7b:150f61ba17,4
043b8f541c:b77182a73d,4
adbe2a4f29:b77182a73d,4
d2efd8d4a7:554dbc7ce2,5
8e51cd3a16:adb5cc934b,3
6f125d25be:adb5cc934b,3
6e99e74601:3a23f54edf,5
2c3487ac6a:e7abe335f6,5
ca11e38e22:ee0d7ccb0f,4
750b2075cc:1fcb7c4d1f,5
db37e569a4:7d423bffc6,5
caa66885a9:7d423bffc6,5
c39b07a1c9:7d423bffc6,5
27f0a18d2a:8b4eebe4b7,4
2654393df8:25a3c6f998,4
b69eddabcd:25a3c6f998,4
471ccdcab1:25a3c6f998,4
8bad9641e2:25a3c6f998,4
48db80ee5d:25a3c6f998,4
83b208ef22:25a3c6f998,4
8f18d8f146:25a3c6f998,4
8ee2dadcb9:25a3c6f998,4
128ac79683:adee0c7022,5
1ef39f242a:adee0c7022,5
515f7759e4:c0ed3ac268,5
14d4130e58:ddc38b790d,5
abc034e088:ddc38b790d,5
9e2c50f319:ddc38b790d,5
fee2e054b3:ddc38b790d,5
029c0b1a4d:ddc38b790d,5
80f7d76a07:ddc38b790d,5
20d197e3df:956c5f450c,4
41fa3e129b:511c59dd9d,4
a1930b7b68:81013010ee,5
54a02b388e:7f6149e567,5
69b22bf055:7f6149e567,5
bf67fb05f6:147ae832d6,5
